GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
5110,4,24,16,450,73.0608,0.0010147073,0.0001671283,5,1.19377327857893e-05,0.0003700697,0.0032948142,35.0982,63.0725,4.0435,17,0.00083564,6,0.0,3.5813e-05
5111,6,19,10,600,151.3002,0.0055093443,0.0004321054,5,9.45230636275251e-05,0.0008372043,0.0043750675,20.8173,51.9506,5.392,22,0.0016339,6,0.0,0.0
5112,4,17,24,300,104.2818,0.0020108757,0.000580605,1,1.41610966353234e-05,0.0001982554,0.0034269854,30.2573,61.2066,5.1653,19,0.0012887,7,0.0001840943,2.8322e-05
5114,4,23,8,730,124.6482,0.0022636021,0.000245821,2,3.07276302851524e-05,0.0005121272,0.0039433792,38.8646,58.4935,5.6078,35,0.0013623,6,0.0,0.0
5115,4,21,2,50,67.8018,0.0010189983,0.0001381693,5,1.72711571675302e-05,5.18134715025907e-05,0.0029360967,50.8639,66.1882,4.0941,17,0.00069085,5,0.0,0.0
5121,5,20,4,500,143.337,0.0050624367,0.0003937451,5,0.0,0.0001546856,0.005076499,35.8444,41.1856,4.1191,18,0.0017437,7,0.0,1.4062e-05
5122,4,23,36,700,139.14,0.0020674869,0.0001659094,4,0.0001531472,0.0007784981,0.0034968605,22.0659,60.5401,6.8759,18,0.0014804,7,0.0,1.2762e-05
5133,5,21,8,400,102.6612,0.0009607173,8.5397096498719e-05,0,2.13492741246798e-05,0.0003415884,0.0031383433,44.8493,60.0272,5.9116,17,0.00059778,6,0.0,8.5397e-05
5135,4,20,10,300,106.8774,0.0002806795,7.3220736112467e-05,4,6.10172800937225e-05,0.000268476,0.0035390022,23.5848,57.3793,5.6276,25,0.0012936,6,0.0,0.0
5143,5,23,24,500,91.9722,0.004265324,0.0003849195,6,0.0,0.0002392743,0.0026112105,43.392,75.3944,5.2311,25,0.0006554,9,9.36290624609879e-05,0.00018726
5153,2,21,20,600,83.4846,0.0048506197,0.0005086087,2,9.41867912443959e-06,0.0002072109,0.0025053686,29.4491,77.8797,4.5263,22,0.00064989,10,0.0001130241,0.00032024
5154,4,23,20,250,91.1574,0.0035605113,0.0004863137,8,1.73683479227456e-05,0.0002605252,0.0042031402,40.9627,56.2149,3.3099,22,0.00088579,6,3.47366958454912e-05,0.0
5157,5,19,16,600,92.364,0.0020082242,0.000334704,8,0.0001195372,0.0006215932,0.0036578369,36.8918,70.7843,4.3856,35,0.0016138,9,5.97685760734436e-05,0.00022712
5159,5,18,8,500,161.3598,0.0086046929,0.000329223,2,1.49646833473004e-05,0.0002992937,0.0040554292,31.8074,56.2066,5.5498,22,0.0014366,7,0.0001346822,0.00043398
5160,6,16,4,700,135.918,0.0077141505,0.0004969238,4,0.0,0.0001656413,0.0033128254,20.3453,42.8571,5.5357,18,0.00068623,2,0.0,0.00016564
5162,6,22,8,1000,190.641,0.0065709553,0.000496963,5,5.52181115405853e-05,0.0,0.0045831033,24.6545,39.8313,6.2831,18,0.0016842,5,0.0,0.0
5163,3,21,20,900,116.1258,0.0058531813,0.0002530194,4,0.0,0.0002361514,0.0035591391,38.3238,58.237,4.5213,13,0.00094461,5,0.0,0.0
5165,3,22,4,70,65.7534,0.0007717751,0.000275634,6,0.0002205072,0.0005237045,0.0020810364,61.5467,98.8079,5.894,20,0.0012955,5,0.0,0.0
5168,5,18,8,350,139.0494,0.0086117987,0.0002578383,3,7.73514851485149e-05,7.73514851485149e-05,0.0035323845,44.6471,65.4015,4.708,23,0.00090243,5,0.0,0.0
5173,4,18,6,500,108.6774,0.0003437178,8.59294441146142e-05,3,3.12470705871325e-05,3.12470705871325e-05,0.003632472,32.4655,57.9699,5.686,15,0.00059369,5,0.0,0.0
5174,4,16,8,300,86.0814,0.0026811172,0.0003564023,3,4.05002592016589e-05,0.0003645023,0.0033372214,32.9051,63.5534,4.1432,30,0.0005184,10,8.10005184033178e-05,0.0001053
5175,3,19,28,1000,91.713,0.0013101604,0.0001069519,0,2.67379679144385e-05,8.02139037433155e-05,0.0020855615,31.8442,96.8205,7.6923,9,0.00061497,3,0.0,0.0
5180,3,19,8,400,101.613,0.00384375,0.00015625,4,1.5625e-05,0.000359375,0.00403125,33.93,65.1008,3.7558,20,0.00090625,6,0.0,0.0
5188,2,27,8,300,53.7174,0.0015702964,0.000396243,1,0.0,7.33783387144115e-05,0.0027296742,68.1514,91.0753,3.1613,16,0.00055768,5,0.0,0.0
5189,3,17,6,300,48.8346,7.3227885178676e-05,0.00011391,0,1.62728633730391e-05,9.76371802382347e-05,0.0024978845,63.6209,82.9967,3.8795,24,0.00052887,6,0.0,9.7637e-05
5199,3,18,2,300,75.2184,0.0010784612,0.0004313845,5,0.0,0.0001649411,0.0037048315,32.9072,56.7397,3.5616,20,0.00081202,7,0.0,0.00015225
5200,3,19,28,130,145.332,0.0022611253,0.0002635668,3,2.77438686050383e-05,0.0002219509,0.0036344468,32.7969,50.8244,7.0496,18,0.0011652,6,0.0,2.7744e-05
5202,4,24,14,500,61.0716,0.0016072325,0.000125565,2,0.0,7.53390256152687e-05,0.0025866399,37.7647,77.3592,3.7573,14,0.00065294,4,0.0,0.0
5206,4,17,6,650,111.8142,0.0022392985,9.42862530643032e-05,3,1.17857816330379e-05,0.0004360739,0.0031703753,54.6866,63.9405,5.8736,20,0.0012847,7,0.000106072,5.8929e-05
5207,4,20,10,400,186.8004,0.0083044483,0.0005415945,9,0.0001083189,0.0003339832,0.0053708117,21.2323,40.2958,5.0269,20,0.0011554,10,0.0001895581,0.00025274
5215,4,23,24,900,65.8242,0.000825744,9.62031811185223e-05,0,9.62031811185223e-05,9.62031811185223e-05,0.0033831452,61.0546,73.0427,3.4242,28,0.00080971,6,0.0,0.0
5220,5,24,4,200,106.839,0.0013470681,0.000528262,7,7.92393026941363e-05,0.000528262,0.0038034865,32.1958,64.3889,4.7778,18,0.0015848,5,0.0,7.9239e-05
5227,6,20,20,50,138.3864,0.0042143455,0.000586101,10,0.0002232766,6.97739324588334e-05,0.004702763,24.881,48.4985,4.5638,23,0.00082333,5,0.0,0.0
5230,5,17,6,500,92.532,0.0043606773,0.0003831557,3,3.64910232082908e-05,0.0003284192,0.0026455992,47.2778,63.6966,5.2828,12,0.0012407,6,0.0,9.1228e-05
5233,4,18,16,630,122.523,0.0027876379,0.0004919361,8,3.85832240141986e-05,0.0004822903,0.0039161972,30.8444,51.7635,5.2537,21,0.0006945,5,0.0,0.0
5241,4,23,10,400,121.818,0.0044006706,0.0006286672,3,0.0,7.85834031852473e-05,0.0037720034,34.3497,57.2778,5.0139,15,0.00065486,6,0.0,7.8583e-05
5245,3,26,20,50,57.3438,0.0009281898,0.0004980531,5,0.0001358327,9.05551027800417e-05,0.0036448429,27.775,79.0559,2.8075,10,0.00065652,6,0.0,0.0
5247,6,23,12,1000,101.2134,0.0030726969,0.0001769987,6,1.41598935176007e-05,0.0002194783,0.0039647702,36.5868,61.3214,4.0839,29,0.0005664,7,0.0,0.0
5262,5,20,28,1350,97.2672,0.0031253368,0.0004939469,6,0.0001616554,0.0004580235,0.0034845709,40.2067,57.7423,4.4588,23,0.00077235,9,9.87893810396235e-05,0.00017064
5271,5,19,10,300,103.4796,0.0022041699,0.0005267827,0,8.31762226904736e-05,0.0002495287,0.0042835755,39.3766,56.5049,4.068,22,0.0010536,6,4.15881113452368e-05,2.7725e-05
5275,5,30,24,730,52.1334,0.0003728005,0.0001988269,0,0.0,2.48533651456407e-05,0.0024853365,52.8081,80.28,3.87,7,0.0003728,4,0.0,4.9707e-05
5283,3,17,12,640,116.6142,0.0043445879,0.0004137703,5,0.0,0.0005103167,0.0036687631,50.0981,65.2932,5.0451,19,0.0011999,7,5.5169369965795e-05,6.8962e-05
5284,3,26,6,500,42.408,0.0006498859,0.0002853157,5,0.0,9.51052498097895e-05,0.0026787979,65.4524,94.8639,2.8757,21,0.00079254,7,0.0,0.0
5295,6,22,10,600,108.5394,0.0006253845,0.0002768095,3,1.02522042239081e-05,0.0001127742,0.0040906295,27.8191,56.5213,4.8797,21,0.001015,9,0.0,0.0
5296,3,24,16,100,60.7014,0.0013694005,0.000206348,4,0.0,0.0001500713,0.0027575598,74.6575,87.5918,3.9048,15,0.0016133,5,0.0,0.0
5302,3,20,10,850,118.551,0.0038570418,0.0004953999,6,5.89761736258552e-05,0.0001533381,0.0039985846,41.3728,58.6667,4.7994,27,0.0007431,8,0.0,5.8976e-05
5304,1,21,12,200,62.004,0.001691475,0.0003020491,5,0.0,0.0001570655,0.0028996714,58.9289,85.7667,3.5583,14,0.0006041,7,0.0,0.00019331
5312,2,22,8,700,81.3036,0.0026911804,0.0004796163,6,1.33226751931788e-05,0.0003197442,0.0035571543,51.7744,66.397,3.5768,20,0.00053291,6,0.0,0.000413
5323,1,18,28,200,49.7424,0.000365927,0.0001372226,6,3.26720510206749e-05,0.0006730443,0.0019145822,75.9863,103.1399,4.8191,24,0.00033979,9,7.84129224496197e-05,0.0
5326,1,20,20,16,73.2594,0.0009541985,0.0001363141,5,0.0,9.91375037176564e-05,0.0038663626,52.8103,69.4359,3.2981,21,0.00069396,6,0.0,0.0
5335,3,16,6,500,81.5658,0.0007976795,0.0004868953,4,5.17973686936704e-06,0.0001191339,0.0033771884,59.9754,63.7791,4.3298,31,0.00037812,9,0.0,0.0003574
5339,4,27,4,600,95.0778,0.0012859029,0.0001251764,1,4.55186854203651e-05,5.68983567754563e-05,0.0031066503,43.2059,64.9524,5.3956,21,0.00063726,8,0.0,0.0
5351,5,26,6,200,147.4176,0.0051085941,0.0002481317,7,0.0,0.0007443951,0.0047290986,28.9783,48.0,4.9228,31,0.001372,7,8.75758991125642e-05,0.00010217
5357,5,24,12,800,118.4856,0.0040590522,0.0003761284,1,0.0001567202,0.0002507523,0.0043254764,45.44,49.3478,4.2101,26,0.0017866,6,0.0,0.0
5365,6,21,12,600,127.584,0.0059644766,0.0006209077,4,0.0002257846,0.0005832769,0.0048731843,37.2302,50.332,3.7181,36,0.0007338,9,0.0,0.0
5367,6,20,24,960,104.139,0.0025331811,0.0001427144,4,0.0,0.0004281433,0.0042100756,41.265,58.7797,4.0254,16,0.0013915,4,0.0,0.0
5374,4,22,2,80,52.6218,0.0007123614,0.0003367527,10,1.2952025696819e-05,2.5904051393638e-05,0.0025515491,50.3673,103.8782,3.6853,17,0.00045332,4,0.0,0.0
5382,5,16,12,224,91.2678,0.0047072365,0.0005607366,10,1.4756227127848e-05,0.0004131744,0.0024495337,36.9939,73.494,5.241,10,0.00090013,6,4.42686813835439e-05,0.00038366
5387,6,26,28,800,145.665,0.0048889838,0.000704526,7,2.13492741246798e-05,0.0002988898,0.0035226302,30.878,46.3515,6.3212,25,0.0011742,4,0.0,0.00017079
5388,4,27,4,110,59.3004,0.0006266319,0.0003916449,5,0.000156658,0.000156658,0.0019060052,51.2778,88.0548,5.6164,10,0.0008094,5,0.0,5.2219e-05
5390,3,21,10,150,95.5446,0.0013076034,0.0002202279,6,2.75284919892088e-05,0.0004129274,0.0037301107,42.5481,60.8413,4.4244,23,0.00097726,7,0.0,0.0
5393,4,18,6,600,114.0096,0.0017811172,0.0003143148,5,0.0,0.0009728791,0.0036071364,49.05,52.249,5.2407,24,0.0017212,6,0.0,0.0
5398,4,18,20,900,78.2226,0.0014655808,0.0003422614,6,1.75518657633306e-05,8.77593288166532e-06,0.0034489416,41.8265,67.715,3.9389,21,0.00077228,6,0.0001053112,0.00014041
5400,5,17,10,650,138.5094,0.0061448184,0.0004033279,4,0.0001502594,0.0001739846,0.0037881184,34.5272,52.977,5.2359,41,0.00087783,6,0.0,0.00030052
5406,6,24,8,500,117.615,0.0032434851,0.0005871826,7,0.0001957275,0.0002376692,0.0036629012,30.1149,50.4122,5.1031,24,0.0012722,5,0.0001118443,1.3981e-05
5412,3,18,12,730,85.1244,0.0009077054,0.0002129186,4,4.48249585369134e-05,0.0005266933,0.0035299655,64.0255,61.5746,4.3302,30,0.0015465,6,0.0,0.0
5422,4,26,2,150,57.4362,0.0008559472,0.0003645701,4,0.0,0.0001585087,0.0028531575,46.9721,86.8444,3.65,24,0.00088765,6,0.0,0.00012681
5424,2,23,8,300,61.4772,0.0026741122,0.000334264,1,2.94938849345236e-05,0.0001179755,0.0023103543,71.641,105.9574,4.1277,32,0.00088482,5,0.0,0.0
5431,4,17,12,900,158.1228,0.0070540578,0.0002095265,4,0.0,0.0,0.004015924,26.4978,62.5043,5.4,23,0.0016762,6,0.0,0.0
5433,3,30,2,400,66.7578,0.0004692684,0.0001855247,4,5.45660904487515e-05,9.82189628077528e-05,0.0034922298,52.0,76.5875,3.4344,18,0.00043653,5,0.0,0.0
5434,2,22,6,740,49.7832,0.001134091,0.0003414468,6,0.000207307,0.0001951124,0.002914492,55.1092,86.9289,2.9791,17,0.00060973,6,0.0,0.0
5442,2,19,4,250,80.5524,0.0005163931,0.0001220566,5,9.38896608705449e-06,0.0002065573,0.0028730236,45.2852,70.8889,5.1634,19,0.00052578,6,0.0,0.0
5451,3,19,12,600,127.1154,0.0044924961,0.0007775474,7,8.63941548183254e-05,0.000555391,0.0047146524,23.3596,47.8953,4.1099,24,0.00055539,5,0.0,0.0
5456,6,16,28,950,109.9092,0.0038541358,0.0007967685,4,0.0,0.0,0.0050214942,35.1128,46.3616,3.3653,40,0.00098206,7,0.0,0.00019456
5460,4,17,10,450,59.0778,0.0003849583,0.0002228706,4,7.09133641299943e-05,0.0004153497,0.0025630116,59.3968,82.1976,4.2292,33,0.00060783,7,0.0,0.0
5461,3,20,12,551,69.6228,0.0021713266,0.0003346222,2,0.0,0.0001933373,0.0033313504,52.2774,70.8571,3.4219,27,0.0006395,9,0.0002082094,0.00027513
5462,5,24,6,450,102.8244,0.001663381,0.0002669624,4,0.000143749,0.0005955315,0.0036758666,18.7416,58.4358,4.8771,22,0.00080089,5,0.0,0.00010268
5469,5,17,6,400,127.854,0.0104424371,0.000302054,5,0.0,0.0001006847,0.0037397158,33.8069,61.8462,3.6654,19,0.00097808,7,0.0,0.00015822
5473,4,19,10,450,104.0328,0.0035601029,0.0004861485,6,2.24376234069287e-05,0.0001346257,0.0035601029,35.7979,71.1429,4.7416,30,0.0005385,6,0.0,0.0
5475,6,17,6,1000,165.6588,0.0076329912,0.0003907675,5,0.0001693326,0.0007945605,0.0042593654,25.816,37.6391,5.5291,26,0.00096389,7,0.0,0.00024749
5476,6,23,10,400,75.6648,0.0018791798,0.0004283425,5,0.0001519925,0.0002348975,0.0029016747,39.7703,76.2857,4.4095,20,0.0015061,7,0.0,1.3817e-05
5483,1,23,20,216,54.405,0.0021370692,0.0003561782,1,0.0001855095,0.0002374521,0.0022557953,37.6634,96.2237,3.8487,25,0.00059363,8,0.0,4.4522e-05
5487,6,22,16,1000,179.5776,0.0054253741,0.0008655867,9,4.63707184369976e-05,0.0002473105,0.0054872017,22.1695,36.2141,4.9831,25,0.0019012,8,0.0001081983,9.2741e-05
5488,5,27,8,700,114.906,0.0011687604,0.0003871967,10,7.170309183732e-06,0.0002796421,0.0043380371,32.9073,51.8678,4.757,26,0.00069552,10,0.0001649171,0.00020077
5493,3,22,6,800,110.7324,0.0009759684,0.0003675725,1,8.87243966741026e-05,0.0006844453,0.0032447779,41.8353,70.6719,6.2891,15,0.00048165,7,0.0,0.00029152
5497,5,20,10,300,129.2286,0.0039186106,0.0008094783,5,0.0,5.51916991684451e-05,0.0036610494,28.9697,56.0,5.598,16,0.00077268,6,0.0,0.0
5504,5,21,20,600,113.85,0.0012640449,0.0003651685,5,2.80898876404494e-05,0.0003370787,0.004747191,25.8571,46.3905,4.3077,14,0.00075843,5,0.0,0.0
5508,3,19,12,225,67.6524,0.0012130569,0.000398697,8,2.54487462251026e-05,0.0002629704,0.003011435,34.7232,79.4254,4.0169,27,0.00054291,6,0.0,0.0
5510,5,22,16,600,96.9738,0.0021219692,0.0005044681,5,0.0001281189,0.0007206688,0.0039556709,33.8012,50.7692,4.1073,28,0.00035233,8,0.0001921783,0.00013613
5515,6,17,28,1344,183.2838,0.0095596756,0.000488847,0,0.0,0.0002715817,0.0047617323,26.7634,38.6008,5.2205,20,0.00063369,7,0.0,9.0527e-05
5521,4,16,10,500,99.4266,0.0017002023,8.43075539568345e-05,3,2.81025179856115e-05,0.0005198966,0.0030069694,35.3427,54.6168,5.7009,17,0.00081497,7,0.0,5.6205e-05
5522,5,20,6,400,94.986,0.0022434647,0.0005713171,5,9.75419430355053e-05,0.0001532802,0.0037902012,26.214,60.7059,4.0956,19,0.00059919,6,0.0,0.00022295
5527,2,22,12,250,99.5784,0.0010660981,0.0002379683,3,9.51873286628084e-06,3.80749314651234e-05,0.0036551934,31.3003,58.5833,4.763,18,0.00046642,5,9.51873286628084e-05,0.00014278
5533,4,22,20,800,85.3884,0.0011877017,0.0003809609,3,6.7228397275009e-05,0.0001792757,0.0029804589,26.9697,58.0752,5.0827,15,0.0010981,4,0.0,0.00015687
5535,3,21,36,700,118.1028,0.0027610716,0.0004920722,4,0.0,0.0009294697,0.0030617824,40.1256,68.7679,6.558,20,0.0011345,7,0.0,0.0
5536,4,28,4,500,110.0514,0.0019990117,0.0002582993,7,0.0,7.86128206280041e-05,0.0036049593,20.9125,59.7259,5.3832,24,0.00085351,8,0.0,0.0
5538,5,25,2,120,160.9968,0.0093088071,0.0004180602,5,0.0,0.000696767,0.0035117057,28.256,45.4921,5.9524,14,0.00078038,4,0.0,5.5741e-05
5541,3,21,12,900,67.4568,0.0029101878,0.0007222364,10,0.0,0.0009559011,0.0029526723,38.087,65.6403,3.2734,11,0.00097714,5,0.0,4.2484e-05
5543,6,16,8,1200,207.492,0.0098147188,0.0006154444,3,3.23918113500907e-05,3.23918113500907e-05,0.0054742161,29.5476,32.3314,5.0296,23,0.0012309,4,0.0,0.0
5547,5,17,10,350,146.7372,0.0066113596,0.0002689847,4,4.24712611133133e-05,0.0001840421,0.0035675859,27.4263,55.0952,5.9048,19,0.00126,5,0.0,0.0
5548,4,27,12,450,120.432,0.0052953488,0.0006675567,6,0.0001082524,0.0005232201,0.0035542886,24.8753,59.7259,5.0279,21,0.0006856,9,7.21682964673619e-05,0.00019846
5557,4,20,12,750,82.7184,0.0012490139,0.0002629503,6,1.31475151196424e-05,9.20326058374967e-05,0.0029187484,44.0,84.2703,4.9865,16,0.001696,6,7.88850907178543e-05,0.00019721
5558,1,23,2,300,77.241,0.0005653485,0.000130465,2,8.69766902470138e-05,0.0,0.0034500754,32.5401,63.2941,4.1176,26,0.00068132,4,0.0,2.8992e-05
5561,6,18,10,600,146.2686,0.0054791206,0.0003456858,1,0.0001728429,0.000293833,0.004614906,23.6992,50.382,4.7865,17,0.00091607,7,0.0,0.0
5564,4,16,8,1000,149.6658,0.0082966896,0.000829669,6,4.14834481042064e-05,0.0003318676,0.00240604,23.8261,58.8966,8.181,11,0.00058077,7,0.0,0.0
5567,4,22,4,500,102.8136,0.0010016476,0.0004680596,2,0.0,0.0008331461,0.0031547218,31.0952,61.3294,5.8249,17,0.00087995,7,0.0,0.00011233
5570,4,17,6,500,108.8802,0.0031092594,0.0004508426,5,0.0,0.0008395,0.003824389,33.4041,51.6098,4.5122,18,0.00071513,8,0.0,0.00031093
5576,4,21,12,650,101.5134,0.0017899061,0.0002640845,5,0.0001760563,0.0006161972,0.0023767606,26.4,69.1852,7.0741,13,0.00093897,4,0.0,0.0
5580,6,22,20,840,121.7388,0.0042152159,0.000719671,4,0.0001542152,0.000719671,0.0040610007,45.7288,48.4051,4.6414,22,0.0013023,7,0.0,0.00023989
5582,5,22,4,200,146.9604,0.0040283707,0.0003787357,5,1.14768397374099e-05,0.0008951935,0.0045792591,29.0754,44.7018,5.1404,25,0.00068861,6,8.03378781618694e-05,0.00018363
5596,3,17,20,650,105.8082,0.0017665131,0.0001974984,6,0.0,0.000504718,0.0033355278,46.2706,67.9737,5.4079,30,0.00085583,8,0.0,0.0
5597,3,16,12,300,75.3048,0.0012024151,6.39582480556693e-05,3,0.0001279165,0.0004604994,0.002737413,65.1643,89.7196,4.3879,30,0.00099775,7,0.0,0.0
5600,5,17,10,130,84.5232,0.000562736,0.000163375,2,0.0,0.0001452222,0.0020694162,30.0885,75.7544,7.5263,9,0.00098025,4,0.0,7.2611e-05
5604,7,16,28,500,201.435,0.0082155843,0.0003797119,7,0.0002761541,0.0005638146,0.0042343628,32.7302,46.9022,6.8641,29,0.0018755,8,0.0001725963,0.00028766
5612,3,16,10,400,118.8012,0.0022438774,0.0002884985,7,1.60276958584434e-05,9.61661751506603e-05,0.0037985639,32.9322,60.6414,5.2194,13,0.0020676,7,0.0,0.0
5614,2,16,12,240,113.6718,0.0038110128,0.0003175844,1,0.0,0.0002565105,0.0030781258,38.7888,56.8571,5.746,22,0.0013558,6,0.0,0.0
5616,4,26,6,235,80.8398,0.0022306275,0.0004000582,7,1.21229754630977e-05,0.0004243041,0.0030671128,28.9365,64.5534,4.4862,25,0.00081224,8,0.0,0.00035157
5617,6,22,10,730,77.316,0.0025942616,0.0006201422,10,0.0001653713,0.0003927567,0.0037001819,39.0252,63.3855,3.4246,26,0.00084753,9,0.0,0.00037209
5620,5,29,10,1200,58.5948,0.0013616355,0.0002984406,4,0.0,0.0002984406,0.0020331269,36.3704,90.3119,5.0917,14,0.00096993,6,0.0001305678,0.00042901
5623,4,20,10,750,137.1996,0.0047461087,0.0003189589,1,2.5516713447308e-05,0.0004210258,0.005116101,39.37,47.7706,3.7656,24,0.0016076,5,0.0,0.0
5629,5,18,28,1000,86.0208,0.0002524997,0.0001767498,2,2.52499747500253e-05,0.0003534996,0.0023229977,19.5165,62.3043,7.0217,15,0.000707,6,0.0,0.0
5634,5,20,16,1100,131.0622,0.003482122,0.0003856041,3,3.50549193736854e-05,0.0005141388,0.0037158215,31.2555,56.956,5.7233,32,0.001262,6,7.01098387473709e-05,4.674e-05
5637,3,16,14,300,142.7892,0.0096663774,0.0005905891,10,0.0,1.20528396490213e-05,0.0029529457,46.1311,63.4449,5.8204,20,0.00072317,6,0.0001084756,0.00013258
5643,4,22,10,250,109.5276,0.0032351477,0.0004864033,4,1.1311705352699e-05,0.0001583639,0.0036989277,35.9018,50.1529,4.7645,30,0.00078051,9,0.0,0.00040722
5653,6,27,6,750,165.1536,0.0062424199,0.0003299565,7,3.56709709638296e-05,0.0004369694,0.0036206036,29.0765,52.0887,6.9015,23,0.0012217,9,0.0,0.0
5657,4,26,10,600,60.1284,0.001024047,9.63808973061539e-05,3,0.0,0.000216857,0.0028311889,61.4359,76.3234,3.7191,15,0.00072286,8,6.02380608163462e-05,1.2048e-05
5658,6,21,12,400,134.421,0.0053146729,0.0002325169,4,5.53611763142743e-05,6.64334115771292e-05,0.0025798308,30.1034,68.721,8.0644,16,0.00084149,5,0.0,0.0
5668,2,23,6,100,54.915,0.0001263823,0.0001105845,5,0.0,0.0001737757,0.0025908373,36.0245,83.6829,4.0183,20,0.00036335,4,0.0,0.0
5669,3,23,4,500,56.6634,0.0007284989,5.20356340021647e-05,3,3.12213804012988e-05,0.0002081425,0.003611273,53.7803,70.4899,2.83,19,0.00068687,9,0.0001769212,0.00023936
5670,4,26,12,400,38.943,0.000749604,0.0003252998,5,0.0,4.24304141208418e-05,0.0025458248,64.8939,85.1556,2.6722,16,0.00057988,7,0.0,0.0
5674,2,20,12,200,132.3936,0.0054216204,0.0003119037,9,9.17363863202701e-06,0.000330251,0.0038345809,42.5036,59.0909,5.1699,34,0.0015137,8,0.0,0.0
5675,5,22,6,600,129.4044,0.002029673,0.0003104206,7,8.75545225890668e-05,0.0005890032,0.0042503741,27.4972,52.7566,5.2566,23,0.00073227,6,0.0,0.0
5678,5,26,4,750,108.9084,0.0016732108,0.0005577369,4,0.0001561663,0.0004461895,0.0032125647,22.3497,50.9444,5.75,19,0.00078083,3,0.0,0.0
5684,5,23,4,200,156.3168,0.0095794503,0.0004494063,8,5.91324092908841e-05,0.0004375798,0.0037371683,30.5143,57.5696,5.6076,22,0.0019514,8,0.0001773972,0.0002247
5688,3,29,32,500,85.2774,0.0006099793,0.0001067464,1,7.6247407588142e-06,0.0002668659,0.0030803953,53.4194,72.901,5.104,33,0.00063285,8,0.0,0.0
5692,6,21,20,300,169.6308,0.008298495,0.0007316054,5,6.27090301003344e-05,6.27090301003344e-05,0.0028428094,28.1481,50.2353,8.4338,12,0.00052258,5,0.0,0.00027174
5693,2,28,24,100,63.8712,0.0001533877,6.57375755982119e-05,4,0.0,0.0001095626,0.0021802963,61.0505,99.0955,5.6432,25,0.0011066,5,0.0,0.0
5698,4,20,28,100,99.6072,0.0038005317,0.0003067694,3,3.40854863998909e-05,0.0001533847,0.0032892494,35.125,65.3886,4.5285,17,0.0010737,6,0.0,0.00010226
5704,5,18,6,200,144.675,0.0027826461,0.0003151616,9,0.000115303,0.0003689697,0.005811272,28.196,42.4286,3.9802,26,0.00080712,4,0.0,0.0
5707,2,28,4,160,73.9896,0.0009617676,0.0002383141,5,4.25560889252034e-05,0.0001021346,0.0031406394,46.8152,66.7425,4.2276,23,0.00049365,6,0.0,0.0
5708,5,23,10,600,143.4306,0.0071801898,0.000418633,5,8.88009336783884e-05,1.26858476683412e-05,0.0043893033,32.7768,44.7746,4.5491,25,0.00088801,7,0.0,0.00015223
5710,2,24,16,120,78.1602,0.000201023,5.58397176743874e-05,4,0.0,9.49275200464586e-05,0.0039925398,37.5574,58.7748,3.6769,26,0.00049139,5,0.0,0.0
5718,3,24,10,400,75.9876,0.0013798613,0.0003540434,6,0.0,0.0001815607,0.0039943353,44.8929,54.8818,3.2364,23,0.00084426,7,0.0,0.00028142
5720,4,28,16,160,46.7214,0.0008072187,0.0003253905,4,6.25750901081298e-06,0.0001439227,0.0025468062,61.0542,87.8821,3.0344,25,0.00037545,6,0.0,0.00010012
5729,5,18,4,300,83.4336,0.0035402783,0.000502254,6,0.0,0.0001960016,0.0034667777,53.7872,63.2226,3.7067,24,0.00099226,8,8.5750686005488e-05,0.000196
5735,5,23,30,450,183.7728,0.0058632382,0.0004473957,6,0.0,0.0005415843,0.0052667106,26.197,37.699,5.2042,27,0.0013814,9,7.84904712567894e-06,3.1396e-05
5738,1,16,14,450,52.644,0.0005381436,0.0001076287,3,0.0,0.0001076287,0.0019588428,34.8889,107.033,4.989,13,0.00045204,4,0.0,0.0
5747,2,18,8,400,62.1354,0.0005819452,0.0001091147,4,0.0,0.0001273005,0.0032370699,70.1017,72.5843,3.5,24,0.0014367,7,9.09289299483524e-05,0.00021823
5748,5,18,28,530,88.323,0.0025695061,0.0002403135,4,9.24282756580893e-05,9.24282756580893e-05,0.0034568175,47.3333,63.1444,4.0695,13,0.0011646,3,0.0,0.0
5751,4,21,6,500,124.1958,0.0047595906,0.0004859642,1,0.0002572752,0.0003859128,0.002858613,46.4322,74.7,6.53,14,0.0010148,5,7.14653250242982e-05,0.00011434
5753,6,22,28,1000,197.8584,0.009830322,0.0006225388,6,2.89552930275654e-05,0.0001882094,0.0047197128,26.5969,48.2209,5.865,32,0.0014912,8,0.0,1.4478e-05
5765,2,21,8,30,71.6754,0.0009411362,0.0001806221,5,2.85192790326261e-05,0.000199635,0.0021199331,32.2883,83.7848,6.0987,20,0.00080805,7,0.0,0.0
5766,4,17,20,477,85.2102,0.0022853558,0.0004630459,5,0.0,0.0006871004,0.0032263847,36.5581,75.0,4.4306,18,0.0010307,6,0.0,0.00013443
